reaction,adsorbate,DFT,MLIP,classification
Ir6Nb6_0.5H2(g) + * -> H*_1,H,-0.7355022089568308,-0.8186201638329003,unphysical_relaxation
Ir6Nb6_0.5N2(g) + * -> N*,N,-0.25670430411082634,-0.5004700100859907,unphysical_relaxation
Ir6Nb6_0.5N2(g) + * -> N*_1,N,-0.5829750553111808,-0.35306612149926764,unphysical_relaxation
Ir6Nb6_0.5N2(g) + * -> N*_2,N,-1.4969159139127441,-1.38215234368025,unphysical_relaxation
Ir6Nb6_H2O(g) - H2(g) + * -> O*,O,-0.562751010558884,-0.7589711832041104,unphysical_relaxation
Ir6Nb6_H2O(g) - H2(g) + * -> O*_1,O,-1.7260552221598005,-2.120793117443114,unphysical_relaxation
Ir6Nb6_H2O(g) - H2(g) + * -> O*_2,O,-1.6530926583620271,-2.129650067478483,unphysical_relaxation
Ir6Nb6_H2O(g) - H2(g) + * -> O*_3,O,-0.8662247446592914,-1.1521169303589467,unphysical_relaxation
Ir6Nb6_H2S(g) - H2(g) + * -> S*,S,-2.183469605191874,-2.3327558280899083,unphysical_relaxation
Ir6Nb6_H2S(g) - H2(g) + * -> S*_1,S,-2.3864021738917813,-2.1809698383597294,unphysical_relaxation
Ir6Nb6_H2S(g) - H2(g) + * -> S*_2,S,-2.6979714306907567,-2.673201416706732,unphysical_relaxation
Ir6Nb6_H2S(g) - H2(g) + * -> S*_3,S,-1.2786984386911513,-1.3322167549545618,unphysical_relaxation
Nb6Ti6_CH4(g) - 2.0H2(g) + * -> C*,C,1.3203597476904179,-3.5201870985779493,energy_anomaly
Nb6Ti6_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.401297968191102,-3.9619769000645526,unphysical_relaxation
Nb6Ti6_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.1674538115921678,-3.5546084716641104,energy_anomaly
Nb6Ti6_CH4(g) - 2.0H2(g) + * -> C*_3,C,1.3640748358893688,-3.5382603911745143,energy_anomaly
Nb6Ti6_0.5H2(g) + * -> H*,H,-0.8431962946587817,-1.2736471967387608,normal
Nb6Ti6_0.5H2(g) + * -> H*_1,H,-0.9596631944577609,-1.2430830341318568,normal
Nb6Ti6_0.5H2(g) + * -> H*_2,H,-0.8877547996553119,-1.2872377614842065,normal
Nb6Ti6_0.5H2(g) + * -> H*_3,H,-0.9370786982571815,-1.3062114951364237,normal
Nb6Ti6_0.5N2(g) + * -> N*,N,-2.279279527212566,-2.577972376049292,normal
Nb6Ti6_0.5N2(g) + * -> N*_1,N,-2.4310576875122933,-2.7122688660664096,normal
Nb6Ti6_H2O(g) - H2(g) + * -> O*,O,-2.8317016406619473,-3.3847332114479514,normal
Nb6Ti6_H2O(g) - H2(g) + * -> O*_1,O,-3.2241551032604434,-3.6398591904145334,normal
Nb6Ti6_H2O(g) - H2(g) + * -> O*_2,O,-3.065540490959563,-3.5984006869027283,normal
Nb6Ti6_H2S(g) - H2(g) + * -> S*,S,-3.1672920185919224,-3.737563619084,unphysical_relaxation
Nb6Ti6_H2S(g) - H2(g) + * -> S*_1,S,-3.1369537746940637,-3.649411383611323,unphysical_relaxation
Nb6Ti6_H2S(g) - H2(g) + * -> S*_2,S,-3.2150535756917975,-3.588777913029368,normal
Nb6Ti6_H2S(g) - H2(g) + * -> S*_3,S,-3.2039303782948423,-3.670247511249393,unphysical_relaxation
Cd6Rh6_CH4(g) - 2.0H2(g) + * -> C*,C,1.7171686643896464,-3.6671493555022927,energy_anomaly
Cd6Rh6_CH4(g) - 2.0H2(g) + * -> C*_1,C,3.3825127040881853,-1.6567057063738453,energy_anomaly
Cd6Rh6_0.5H2(g) + * -> H*,H,-0.4932215709586387,-1.1851722888896958,normal
Cd6Rh6_0.5H2(g) + * -> H*_1,H,-0.17633208045933202,-0.8225177239821377,normal
Cd6Rh6_0.5N2(g) + * -> N*,N,0.16681381048510957,-0.6472693685285265,normal
Cd6Rh6_0.5N2(g) + * -> N*_1,N,1.599583648787302,0.878448250802542,normal
Cd6Rh6_H2O(g) - H2(g) + * -> O*,O,1.417697588938438,-0.05304366316255482,adsorbate_migration
Cd6Rh6_H2O(g) - H2(g) + * -> O*_1,O,0.7554440715392161,-0.5736639114896178,normal
Cd6Rh6_H2O(g) - H2(g) + * -> O*_2,O,1.2355810485385632,-0.04204763569001102,normal
Cd6Rh6_H2O(g) - H2(g) + * -> O*_3,O,0.7217320241396123,-0.661370265861251,unphysical_relaxation
Cd6Rh6_H2S(g) - H2(g) + * -> S*,S,-0.6648196868954415,-1.0458385542706878,normal
Cd6Rh6_H2S(g) - H2(g) + * -> S*_1,S,-1.6116448225947693,-2.031478155561537,normal
Cd6Rh6_H2S(g) - H2(g) + * -> S*_2,S,-0.7456407623939754,-1.0109264860032354,normal
Al6In6_0.5H2(g) + * -> H*,H,0.2940169618423454,0.0849596571983966,normal
Al6In6_0.5N2(g) + * -> N*,N,0.5294848216872197,1.0801379984631296,normal
Al6In6_0.5N2(g) + * -> N*_1,N,0.8814605344869051,0.3869591043834788,unphysical_relaxation
Al6In6_H2O(g) - H2(g) + * -> O*,O,-0.2900406983609969,-0.7334041205020014,normal
Al6In6_H2S(g) - H2(g) + * -> S*,S,-1.0457755235929085,-0.8257960909241007,normal
In6Pt6_CH4(g) - 2.0H2(g) + * -> C*,C,3.808720663987515,-1.290449117278044,energy_anomaly
In6Pt6_CH4(g) - 2.0H2(g) + * -> C*_1,C,4.387482036389883,-0.48156769699942714,energy_anomaly
In6Pt6_CH4(g) - 2.0H2(g) + * -> C*_2,C,7.45855364928957,2.5108630159041994,energy_anomaly
In6Pt6_0.5H2(g) + * -> H*,H,0.26923541853923894,-0.29326667574625986,normal
In6Pt6_0.5H2(g) + * -> H*_1,H,0.7841452787406809,0.48015005426386637,normal
In6Pt6_0.5H2(g) + * -> H*_2,H,0.056918459839863544,-0.3937620457444879,normal
In6Pt6_0.5N2(g) + * -> N*,N,1.8621677887840633,1.6437459083068617,normal
In6Pt6_0.5N2(g) + * -> N*_1,N,2.016147622185599,1.587643429200618,adsorbate_migration
In6Pt6_0.5N2(g) + * -> N*_2,N,4.762504838987297,4.1584068375232235,normal
In6Pt6_H2O(g) - H2(g) + * -> O*,O,1.5758218521366985,0.7141667766715543,normal
In6Pt6_H2O(g) - H2(g) + * -> O*_1,O,2.897472371838205,2.2889724166883454,normal
In6Pt6_H2S(g) - H2(g) + * -> S*,S,-0.5357292899934123,-0.4378058827449678,normal
In6Pt6_H2S(g) - H2(g) + * -> S*_1,S,-0.4510695045937041,-0.41248912697840723,normal
In6Pt6_H2S(g) - H2(g) + * -> S*_2,S,0.9847123618056344,1.0126784770728179,normal
Sn6W6_0.5H2(g) + * -> H*,H,1.0039667289429701,0.42341246905237995,normal
Au6Pt6_H2O(g) + * -> H2O*,H2O,-0.20235351048006578,-1.895242751666487,adsorbate_migration
Au6Pt6_H2O(g) + * -> H2O*_1,H2O,-0.16585977927945805,-1.7692431406676903,normal
Au6Pt6_H2O(g) + * -> H2O*_2,H2O,-0.19912093407958764,-1.8824818023324568,adsorbate_migration
Au6Pt6_H2O(g) + * -> H2O*_3,H2O,-0.19767464907829435,-1.8979851794037117,adsorbate_migration
Au6Pt6_H2O(g) + * -> H2O*_4,H2O,-0.21904755837942957,-1.8717091553523204,normal
Au6Pt6_0.5H2(g) + * -> H*,H,-0.24752127836015347,-0.8075764226631286,normal
Au6Pt6_0.5H2(g) + * -> H*_1,H,-0.18343397945770334,-0.624787663264101,normal
Au6Pt6_0.5N2(g) + * -> N*,N,2.0771792186842504,1.163373603401343,normal
Au6Pt6_0.5N2(g) + * -> N*_1,N,1.329136643484162,0.7897028036905489,normal
Au6Pt6_H2O(g) - H2(g) + * -> O*,O,2.1063416587383585,0.5358173508558508,normal
Au6Pt6_H2O(g) - H2(g) + * -> O*_1,O,1.6784563892359188,0.3660476216995008,normal
Au6Pt6_H2O(g) - H2(g) + * -> O*_2,O,1.77454536393617,0.38261807781423585,normal
Au6Pt6_H2S(g) - H2(g) + * -> S*,S,-0.9407605345949719,-0.7722351660895868,adsorbate_migration
Au6Pt6_H2S(g) - 0.5H2(g) + * -> SH*,SH,-0.560418450654538,-0.9882526561176377,normal
Au6Pt6_H2S(g) - 0.5H2(g) + * -> SH*_1,SH,-0.9198892670527812,-1.111008570594663,normal
Au6Pt6_H2S(g) - 0.5H2(g) + * -> SH*_2,SH,-0.41614328525145083,-0.8949689084954322,normal
Au6Pt6_H2S(g) - H2(g) + * -> S*_1,S,-0.5795566250962452,-0.5231839046791862,normal
Au6Pt6_H2S(g) - H2(g) + * -> S*_2,S,-0.3331776806953144,-0.4318174137956845,normal
Au6Pt6_H2S(g) - H2(g) + * -> S*_3,S,-1.1047034079965101,-0.7639218642406362,unphysical_relaxation
Au6Pt6_H2S(g) - H2(g) + * -> S*_4,S,-1.051784205294041,-0.7742748166605935,normal
Au6Pt6_H2S(g) - 0.5H2(g) + * -> SH*_3,SH,-0.4796068992535538,-0.6595699336772896,normal
Au6Pt6_H2S(g) - 0.5H2(g) + * -> SH*_4,SH,0.23626052744759818,-0.8992446836841026,unphysical_relaxation
Pd6Sn6_CH4(g) - 2.0H2(g) + * -> C*,C,4.968560866292137,-0.2939968042994394,energy_anomaly
Pd6Sn6_0.5H2(g) + * -> H*,H,0.40717672614212574,-0.07245750367856019,normal
Pd6Sn6_0.5H2(g) + * -> H*_1,H,0.5582977314416269,0.013677033323322263,normal
Pd6Sn6_0.5N2(g) + * -> N*,N,2.351031864685865,1.675584422577458,normal
Pd6Sn6_0.5N2(g) + * -> N*_1,N,2.217164237286852,1.6477372760645288,normal
Pd6Sn6_H2O(g) - H2(g) + * -> O*,O,1.4545000331380038,0.4919026118020753,normal
Pd6Sn6_H2O(g) - H2(g) + * -> O*_1,O,1.208528851238782,0.24914455408681846,normal
Pd6Sn6_H2S(g) - H2(g) + * -> S*,S,-0.3838879992944726,-0.5106568394500925,normal
Pd6Sn6_H2S(g) - H2(g) + * -> S*_1,S,-0.17621343879358164,-0.45421148563610103,normal
Ir6Ni6_CH4(g) - 2.0H2(g) + * -> C*,C,1.9185212041893465,-3.739917630629307,energy_anomaly
Ir6Ni6_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.7277598792907156,-3.863539348237495,energy_anomaly
Ir6Ni6_CH4(g) - 2.0H2(g) + * -> C*_2,C,2.527395646390687,-2.8741652252607395,energy_anomaly
Ir6Ni6_CH4(g) - 2.0H2(g) + * -> C*_3,C,2.3396769623914224,-2.8100399809269163,energy_anomaly
Ir6Ni6_H2O(g) + * -> H2O*,H2O,-0.18568136768055865,-1.8790595843925786,normal
Ir6Ni6_H2O(g) + * -> H2O*_1,H2O,-0.17738148737601023,-1.8327134165200079,normal
Ir6Ni6_H2O(g) + * -> H2O*_2,H2O,-0.18677608167683957,-1.8413619040923805,normal
Ir6Ni6_H2O(g) + * -> H2O*_3,H2O,-0.2011209707799253,-1.9663732056425545,adsorbate_migration
Ir6Ni6_H2O(g) + * -> H2O*_4,H2O,-0.20162615017954977,-1.8650782612646282,normal
Ir6Ni6_H2O(g) + * -> H2O*_5,H2O,-0.21200593257719902,-1.9752578720167264,adsorbate_migration
Ir6Ni6_0.5H2(g) + * -> H*,H,-0.17285854725830063,-0.7977022869935553,adsorbate_migration
Ir6Ni6_0.5H2(g) + * -> H*_1,H,-0.2969021848611817,-0.9295964643457566,adsorbate_migration
Ir6Ni6_0.5H2(g) + * -> H*_2,H,-0.2755715891607622,-0.935700805488807,adsorbate_migration
Ir6Ni6_0.5H2(g) + * -> H*_3,H,-0.2477332550615472,-0.7958745584285651,adsorbate_migration
Ir6Ni6_0.5H2(g) + * -> H*_4,H,-0.273229505356511,-0.7709790420181264,adsorbate_migration
Ir6Ni6_0.5N2(g) + * -> N*,N,-0.12179039891088905,-1.2199680775171942,normal
Ir6Ni6_0.5N2(g) + * -> N*_1,N,-0.21836672961399017,-1.2996028931040229,normal
Ir6Ni6_0.5N2(g) + * -> N*_2,N,0.4083287200828636,-0.5887195027114274,normal
Ir6Ni6_0.5N2(g) + * -> N*_3,N,0.3128314568875794,-0.48421984666197915,normal
Ir6Ni6_H2O(g) - H2(g) + * -> O*,O,0.32320933443753574,-0.9127539016750958,normal
Ir6Ni6_H2O(g) - H2(g) + * -> O*_1,O,0.37414142583639887,-1.0254311849955045,normal
Ir6Ni6_H2O(g) - H2(g) + * -> O*_2,O,0.5928787744376791,-0.7134138161343557,normal
Ir6Ni6_H2O(g) - H2(g) + * -> O*_3,O,0.6492558638381638,-0.5409656507877827,normal
Ir6Ni6_H2S(g) - 0.5H2(g) + * -> SH*,SH,-1.434741575255316,-2.2779828133671884,normal
Ir6Ni6_H2S(g) - 0.5H2(g) + * -> SH*_1,SH,-1.1690236362545647,-1.837053118264265,normal
Ir6Ni6_H2S(g) - 0.5H2(g) + * -> SH*_2,SH,-1.107887956254558,-1.9223863511149375,normal
Ir6Ni6_H2S(g) - 0.5H2(g) + * -> SH*_3,SH,-0.8552527064520064,-2.340391359469379,adsorbate_migration
Ir6Ni6_H2S(g) - 0.5H2(g) + * -> SH*_4,SH,-1.9019432127523714,-2.847428887014857,adsorbate_migration
Ir6Ni6_H2S(g) - 0.5H2(g) + * -> SH*_5,SH,-1.108577356650926,-2.421346235681952,adsorbate_migration
Ir6Ni6_H2S(g) - 0.5H2(g) + * -> SH*_6,SH,-0.9918597038548569,-2.3405453491280213,adsorbate_migration
Ir6Ni6_H2S(g) - H2(g) + * -> S*,S,-2.085826724294691,-2.2867225838814775,normal
Ir6Ni6_H2S(g) - H2(g) + * -> S*_1,S,-1.9528652359949206,-2.3358171337047366,normal
Ir6Ni6_H2S(g) - H2(g) + * -> S*_2,S,-1.5283526813945514,-1.8955676287516496,adsorbate_migration
Ir6Ni6_H2S(g) - H2(g) + * -> S*_3,S,-1.6868666115914834,-1.8979230076163418,adsorbate_migration
Ir6Ni6_H2S(g) - 0.5H2(g) + * -> SH*_7,SH,-0.8013288594510186,-1.5507484678647074,normal
Ga6Sc6_CH4(g) - 2.0H2(g) + * -> C*,C,3.0522096339891505,-1.6177628805519504,energy_anomaly
Ga6Sc6_0.5H2(g) + * -> H*,H,0.36110186674434885,-0.2082334532655068,unphysical_relaxation
Ga6Sc6_0.5H2(g) + * -> H*_1,H,0.13589814094396502,-0.2641629452226084,normal
Ga6Sc6_0.5H2(g) + * -> H*_2,H,-0.41646125025633296,-0.8348242433444,normal
Ga6Sc6_0.5H2(g) + * -> H*_3,H,-0.49390348815265384,-0.8264417106405517,normal
Ga6Sc6_H2O(g) - H2(g) + * -> O*,O,-0.6492063390580256,-1.4856621904791965,normal
Ga6Sc6_H2O(g) - H2(g) + * -> O*_1,O,-2.3008880870585813,-3.1178192296253258,unphysical_relaxation
Ga6Sc6_H2O(g) - H2(g) + * -> O*_2,O,-2.4167274924586195,-3.09112683557462,normal
Ga6Sc6_H2S(g) - H2(g) + * -> S*,S,-1.2010560609923573,-1.815987610926264,adsorbate_migration
Ga6Sc6_H2S(g) - H2(g) + * -> S*_1,S,-2.2977636759896427,-2.3004656934764043,normal
Ga6Sc6_H2S(g) - H2(g) + * -> S*_2,S,-2.4378847515908433,-2.3643591334305682,normal
Hf6Ta6_CH4(g) - 2.0H2(g) + * -> C*,C,0.9958306611888474,-2.946855313215906,energy_anomaly
Hf6Ta6_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.1925982187904083,-2.8385032260558773,energy_anomaly
Hf6Ta6_CH4(g) - 2.0H2(g) + * -> C*_2,C,0.7752506936894861,-3.2285505824946767,energy_anomaly
Hf6Ta6_CH4(g) - 2.0H2(g) + * -> C*_3,C,0.800998921390601,-3.118068536692931,energy_anomaly
Hf6Ta6_0.5H2(g) + * -> H*,H,-0.9352038339593207,-0.9265830424056958,normal
Hf6Ta6_0.5H2(g) + * -> H*_1,H,-0.959748774256667,-0.9174751655166631,normal
Hf6Ta6_0.5H2(g) + * -> H*_2,H,-0.903726793559116,-0.9637733297303157,normal
Hf6Ta6_0.5H2(g) + * -> H*_3,H,-0.9892985684591338,-0.9456379253384455,normal
Hf6Ta6_0.5N2(g) + * -> N*,N,-2.9134162018144707,-2.151190767045648,normal
Hf6Ta6_0.5N2(g) + * -> N*_1,N,-2.58754681861501,-1.9986695144404791,normal
Hf6Ta6_0.5N2(g) + * -> N*_2,N,-2.8659049895122735,-2.182233821393055,normal
Hf6Ta6_0.5N2(g) + * -> N*_3,N,-2.6635844048123545,-1.9827801633547324,normal
Hf6Ta6_H2O(g) - H2(g) + * -> O*,O,-3.462855403362653,-3.0003882817433407,normal
Hf6Ta6_H2O(g) - H2(g) + * -> O*_1,O,-3.122783310460534,-2.8826083199645893,normal
Hf6Ta6_H2O(g) - H2(g) + * -> O*_2,O,-3.1779301730604743,-2.8538043648419205,normal
Hf6Ta6_H2O(g) - H2(g) + * -> O*_3,O,-2.869701521860577,-2.704626470593638,normal
Hf6Ta6_H2S(g) - H2(g) + * -> S*,S,-2.674293717092894,-2.5204257977022735,normal
Hf6Ta6_H2S(g) - H2(g) + * -> S*_1,S,-3.0661003651948135,-3.067660390390074,adsorbate_migration
Hf6Ta6_H2S(g) - H2(g) + * -> S*_2,S,-3.325902821394209,-3.1098808532503597,normal
Hf6Ta6_H2S(g) - H2(g) + * -> S*_3,S,-3.167106845194155,-3.0710509025181523,normal
Hf6Ta6_H2S(g) - H2(g) + * -> S*_4,S,-3.2938454981921836,-3.0968876895908295,normal
Hf6Ta6_H2S(g) - H2(g) + * -> S*_5,S,-3.163814267692885,-3.078669736103336,normal
Pd6Rh6_CH4(g) - 2.0H2(g) + * -> C*,C,2.4904872137894927,-3.190990983954478,energy_anomaly
Pd6Rh6_CH4(g) - 2.0H2(g) + * -> C*_1,C,2.333231673987939,-3.165801711347953,energy_anomaly
Pd6Rh6_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.745640615587945,-3.761387277082278,energy_anomaly
Pd6Rh6_H2O(g) + * -> H2O*,H2O,-0.1919050193774865,-2.2286240984389707,adsorbate_migration
Pd6Rh6_H2O(g) + * -> H2O*_1,H2O,-0.18642192557865656,-2.437869568021526,adsorbate_migration
Pd6Rh6_H2O(g) + * -> H2O*_2,H2O,-0.19544712517938478,-2.445886299046194,adsorbate_migration
Pd6Rh6_H2O(g) + * -> H2O*_3,H2O,-0.1906469010774572,-2.2065192283962745,adsorbate_migration
Pd6Rh6_H2O(g) + * -> H2O*_4,H2O,-0.20204983147971234,-2.456837662418664,adsorbate_migration
Pd6Rh6_H2O(g) + * -> H2O*_5,H2O,-0.2090442455793209,-2.2262981256898655,adsorbate_migration
Pd6Rh6_H2O(g) + * -> H2O*_6,H2O,-0.3048683174803273,-2.4373078872171163,energy_anomaly
Pd6Rh6_0.5H2(g) + * -> H*,H,-0.20069225555832304,-1.084015841216953,normal
Pd6Rh6_0.5H2(g) + * -> H*_1,H,-0.25475365605868205,-1.108389261594013,normal
Pd6Rh6_0.5N2(g) + * -> N*,N,0.7702784934863303,-0.42445741102008583,normal
Pd6Rh6_0.5N2(g) + * -> N*_1,N,0.6856182999854354,-0.3968157023697074,normal
Pd6Rh6_0.5N2(g) + * -> N*_2,N,-0.02935672941566736,-0.9794341010104688,normal
Pd6Rh6_H2O(g) - H2(g) + * -> O*,O,1.1201182487382653,-0.4048435219296209,normal
Pd6Rh6_H2O(g) - H2(g) + * -> O*_1,O,1.1451407489365124,-0.35195452833590934,normal
Pd6Rh6_H2O(g) - H2(g) + * -> O*_2,O,0.6537954028352146,-0.8191472392085473,normal
Pd6Rh6_H2S(g) - 0.5H2(g) + * -> SH*,SH,-1.0800640441547102,-2.1536778085182675,normal
Pd6Rh6_H2S(g) - 0.5H2(g) + * -> SH*_1,SH,-1.48276123225412,-2.4201144283983353,normal
Pd6Rh6_H2S(g) - 0.5H2(g) + * -> SH*_2,SH,-0.813711127552665,-1.8776521903032233,normal
Pd6Rh6_H2S(g) - 0.5H2(g) + * -> SH*_3,SH,-0.8464694159546298,-1.8580537141767763,normal
Pd6Rh6_H2S(g) - 0.5H2(g) + * -> SH*_4,SH,-1.0213756198526198,-2.456719867978805,adsorbate_migration
Pd6Rh6_H2S(g) - H2(g) + * -> S*,S,-1.3800129515947788,-1.886267407270509,normal
Pd6Rh6_H2S(g) - H2(g) + * -> S*_1,S,-1.4938025233968233,-1.8671997660230772,normal
Pd6Rh6_H2S(g) - H2(g) + * -> S*_2,S,-1.9866581011955873,-2.242926534149376,normal
Pd6Rh6_H2S(g) - H2(g) + * -> S*_3,S,-1.885009704696074,-2.2685672671199484,normal
Pd6Rh6_H2S(g) - 0.5H2(g) + * -> SH*_5,SH,-0.7739561120532699,-2.902766597143753,adsorbate_migration
Pb6Pt6_CH4(g) - 2.0H2(g) + * -> C*,C,3.082501346490062,-1.7314658808795969,energy_anomaly
Pb6Pt6_CH4(g) - 2.0H2(g) + * -> C*_1,C,4.438644200091403,-0.9374081324583301,unphysical_relaxation
Pb6Pt6_0.5H2(g) + * -> H*,H,-0.09897106845798476,-0.5236157976280111,unphysical_relaxation
Pb6Pt6_0.5H2(g) + * -> H*_1,H,-0.21092604875863685,-0.5737097954285417,unphysical_relaxation
Pb6Pt6_0.5N2(g) + * -> N*,N,1.7006883618869324,1.106876266454094,unphysical_relaxation
Pb6Pt6_0.5N2(g) + * -> N*_1,N,2.182053116584939,1.487229003509995,unphysical_relaxation
Pb6Pt6_H2O(g) - H2(g) + * -> O*,O,1.2989638447396032,0.5515356645348959,normal
Pb6Pt6_H2S(g) - H2(g) + * -> S*,S,0.6347281141061671,-0.2364965348352186,unphysical_relaxation
Pb6Pt6_H2S(g) - H2(g) + * -> S*_1,S,-0.7654743236925583,-0.7192276881471216,normal
Pb6Pt6_H2S(g) - H2(g) + * -> S*_2,S,-0.4343847085946777,-0.38584528651397676,normal
Cu6Mn6_CH4(g) - 2.0H2(g) + * -> C*,C,2.8047552956895743,-1.1078248211541393,energy_anomaly
Cu6Mn6_0.5H2(g) + * -> H*,H,1.576924185240415,-0.4095294029450969,adsorbate_migration
Cu6Mn6_0.5H2(g) + * -> H*_1,H,1.661811321741908,-0.40935944539575075,adsorbate_migration
Cu6Mn6_0.5H2(g) + * -> H*_2,H,1.2319306414438245,-0.5340654522740351,normal
Cu6Mn6_0.5H2(g) + * -> H*_3,H,2.1446386882389845,-0.1299435150262127,energy_anomaly
Cu6Mn6_0.5H2(g) + * -> H*_4,H,1.8882343897430758,0.24016663503093127,normal
Cu6Mn6_H2O(g) - H2(g) + * -> O*,O,0.8597136046408309,-1.0661774225945564,normal
Cu6Mn6_H2O(g) - H2(g) + * -> O*_1,O,0.23571711613823254,-1.1180123604244656,adsorbate_migration
Cu6Mn6_H2O(g) - H2(g) + * -> O*_2,O,0.8857929949406866,-1.0644233842953952,adsorbate_migration
Cu6Mn6_H2O(g) - H2(g) + * -> O*_3,O,0.17592050823787986,-1.1168342460482563,normal
Cu6Mn6_H2S(g) - H2(g) + * -> S*,S,-0.8753308980957968,-1.65377105902801,normal
Cu6Mn6_H2S(g) - H2(g) + * -> S*_1,S,-0.9889591063910643,-1.3967129352893437,unphysical_relaxation
Ga6Y6_CH4(g) - 2.0H2(g) + * -> C*,C,1.942026261484898,-2.809728787034274,energy_anomaly
Ga6Y6_0.5H2(g) + * -> H*,H,-0.4915380026641003,-0.7564288790314322,normal
Ga6Y6_0.5H2(g) + * -> H*_1,H,0.49706422654074345,0.024743931434159094,normal
Ga6Y6_0.5H2(g) + * -> H*_2,H,0.5663363824360488,0.5987723447746589,normal
Ga6Y6_0.5N2(g) + * -> N*,N,-1.4369870586178877,-1.3388725207568228,normal
Ga6Y6_H2O(g) - H2(g) + * -> O*,O,-2.32875567346872,-2.6851673010654054,normal
Ga6Y6_H2O(g) - H2(g) + * -> O*_1,O,-2.421272201765703,-2.981493057720364,normal
Ga6Y6_H2O(g) - H2(g) + * -> O*_2,O,0.3946652039338119,0.008912462702390656,normal
Ga6Y6_H2S(g) - H2(g) + * -> S*,S,-1.7363624861972653,-1.8996412006504926,normal
Ga6Y6_H2S(g) - H2(g) + * -> S*_1,S,-2.5558976661995416,-2.4107112505172807,normal
Hg6Rh6_CH4(g) - 2.0H2(g) + * -> C*,C,1.981092148686912,-3.3011893072347362,energy_anomaly
Hg6Rh6_CH4(g) - 2.0H2(g) + * -> C*_1,C,3.453018760287705,-1.5980948186174828,energy_anomaly
Hg6Rh6_0.5H2(g) + * -> H*,H,-0.29552338406116974,-1.0863210017152625,normal
Hg6Rh6_0.5H2(g) + * -> H*_1,H,1.129916387840268,0.32623246610856427,normal
Hg6Rh6_0.5H2(g) + * -> H*_2,H,-0.14009644925951648,-0.8350752901822034,normal
Hg6Rh6_0.5N2(g) + * -> N*,N,0.42799996548455965,-0.27129540305591604,normal
Hg6Rh6_0.5N2(g) + * -> N*_1,N,1.8768974468857778,1.2610901354719886,normal
Hg6Rh6_H2O(g) - H2(g) + * -> O*,O,1.0530963382369123,-0.384406621555371,normal
Hg6Rh6_H2O(g) - H2(g) + * -> O*_1,O,1.8609899439359765,0.21707460538772239,unphysical_relaxation
Hg6Rh6_H2S(g) - H2(g) + * -> S*,S,-1.2567747709944683,-1.5602247160935008,normal
Hg6Rh6_H2S(g) - H2(g) + * -> S*_1,S,-0.30221996959511443,-0.7083702423685381,normal
Nb6Zr6_CH4(g) - 2.0H2(g) + * -> C*,C,1.1354958099918804,-3.5639272406952074,energy_anomaly
Nb6Zr6_CH4(g) - 2.0H2(g) + * -> C*_1,C,1.2209430927914582,-3.489874622724315,energy_anomaly
Nb6Zr6_CH4(g) - 2.0H2(g) + * -> C*_2,C,1.3234827982896604,-3.3998513144122313,energy_anomaly
Nb6Zr6_CH4(g) - 2.0H2(g) + * -> C*_3,C,1.4887553558919535,-3.3551105044788443,energy_anomaly
Nb6Zr6_0.5H2(g) + * -> H*,H,-0.8266377593563163,-1.2428663027611293,normal
Nb6Zr6_0.5H2(g) + * -> H*_1,H,-0.9376193884554311,-1.2158654694539024,normal
Nb6Zr6_0.5H2(g) + * -> H*_2,H,-0.8133851351585406,-1.2181216114273496,normal
Nb6Zr6_0.5H2(g) + * -> H*_3,H,-0.8773744730560509,-1.2509298376032092,normal
Nb6Zr6_0.5N2(g) + * -> N*,N,-2.3794541551123984,-2.520044853023407,normal
Nb6Zr6_0.5N2(g) + * -> N*_1,N,-2.2496989841110917,-2.4193268724310713,normal
Nb6Zr6_0.5N2(g) + * -> N*_2,N,-2.4291026855116797,-2.6202842168389395,normal
Nb6Zr6_0.5N2(g) + * -> N*_3,N,-2.2271306787133653,-2.522435207267989,normal
Nb6Zr6_H2O(g) - H2(g) + * -> O*,O,-2.772101362861747,-3.2400395848473806,normal
Nb6Zr6_H2O(g) - H2(g) + * -> O*_1,O,-2.6538677638602053,-3.1850158132485547,normal
Nb6Zr6_H2O(g) - H2(g) + * -> O*_2,O,-3.000117657360704,-3.4867592542509556,normal
Nb6Zr6_H2O(g) - H2(g) + * -> O*_3,O,-2.8755364588616317,-3.432387336545048,normal
Nb6Zr6_H2S(g) - H2(g) + * -> S*,S,-3.130588895892231,-3.5762164123490265,normal
Nb6Zr6_H2S(g) - H2(g) + * -> S*_1,S,-3.126510453694152,-3.5062255378394696,normal
Nb6Zr6_H2S(g) - H2(g) + * -> S*_2,S,-3.1655255915938483,-3.519979960939935,normal
Nb6Zr6_H2S(g) - H2(g) + * -> S*_3,S,-3.148753855191842,-3.5748327951188514,normal
Au6Cr6_CH4(g) - 2.0H2(g) + * -> C*,C,2.7220000349889233,-0.7248884253883325,unphysical_relaxation
Au6Cr6_0.5N2(g) + * -> N*,N,-0.2847611457127641,0.7695805117578871,unphysical_relaxation
